ts,temp_c,humidity_pct,door_open,power_ok
9360,4.020,44.6,0,1
9370,4.020,44.5,0,1
9380,3.950,45.0,0,1
9390,4.000,44.9,0,1
9400,4.040,45.1,0,1
9410,4.040,45.4,0,1
9420,4.050,45.5,0,1
9430,3.950,45.5,0,1
9440,4.000,45.3,0,1
9450,3.990,44.7,0,1
9460,3.970,45.1,0,1
9470,4.000,45.3,0,1
9480,3.960,44.6,0,1
9490,3.970,44.7,0,1
9500,3.980,45.1,0,1
9510,3.980,44.9,0,1
9520,4.000,44.5,0,1
9530,3.980,45.3,0,1
9540,4.000,45.3,0,1
9550,4.010,44.6,0,1
9560,4.010,44.6,0,1
9570,3.980,45.4,0,1
9580,4.050,44.5,0,1
9590,4.000,44.9,0,1
9600,4.010,45.5,0,1
9610,4.040,45.3,0,1
9620,4.020,45.3,0,1
9630,3.960,45.3,0,1
9640,4.040,45.2,0,1
9650,4.050,44.6,0,1
9660,4.040,45.4,0,1
9670,4.020,45.0,0,1
9680,4.000,45.4,0,1
9690,3.960,45.1,0,1
9700,4.050,45.4,0,1
9710,4.030,45.1,0,1
9720,4.000,45.4,0,1
9730,4.040,44.9,0,1
9740,4.010,45.5,0,1
9750,3.970,45.0,0,1
9760,4.020,44.6,0,1
9770,4.010,44.9,0,1
9780,4.050,45.2,0,1
9790,4.000,44.5,0,1
9800,3.980,45.0,0,1
9810,4.000,45.3,0,1
9820,4.030,44.6,0,1
9830,4.000,45.2,0,1
9840,4.010,45.3,0,1
9850,4.050,44.9,0,1
9860,4.000,45.2,0,1
9870,3.980,45.2,0,1
9880,3.990,44.7,0,1
9890,4.050,44.5,0,1
9900,4.000,45.4,0,1
9910,4.010,45.5,0,1
9920,3.980,45.4,0,1
9930,3.990,44.7,0,1
9940,4.030,45.0,0,1
9950,4.050,45.1,0,1
9960,4.050,45.4,0,1
9970,3.960,44.8,0,1
9980,4.040,44.6,0,1
9990,4.020,45.5,0,1
10000,3.990,45.3,0,1
10010,3.990,44.6,0,1
10020,4.000,45.1,0,1
10030,3.970,45.1,0,1
10040,4.010,45.0,0,1
10050,4.000,45.5,0,1
10060,4.050,45.2,0,1
10070,4.020,44.6,0,1
10080,4.010,44.6,0,1
10090,4.000,45.4,0,1
10100,4.020,44.8,0,1
10110,3.950,45.0,0,1
10120,4.010,45.4,0,1
10130,3.990,44.9,0,1
10140,4.050,45.0,0,1
10150,3.980,45.2,0,1
10160,3.960,44.5,0,1
10170,4.050,44.8,0,1
10180,4.040,44.9,0,1
10190,3.980,44.5,0,1
10200,3.960,45.3,0,1
10210,4.010,44.8,0,1
10220,4.010,45.0,0,1
10230,4.010,45.4,0,1
10240,3.950,44.7,0,1
10250,4.030,44.5,0,1
10260,3.970,45.3,0,1
10270,3.950,45.1,0,1
10280,4.050,44.8,0,1
10290,3.990,45.4,0,1
10300,4.050,44.7,0,1
10310,4.030,44.7,0,1
10320,4.040,45.1,0,1
10330,3.980,45.2,0,1
10340,3.970,44.5,0,1
10350,4.000,45.4,0,1
10360,4.010,45.5,0,1
10370,4.010,44.7,0,1
10380,4.040,44.7,0,1
10390,4.050,45.2,0,1
10400,3.980,44.7,0,1
10410,3.990,45.0,0,1
10420,3.950,45.0,0,1
10430,3.990,45.1,0,1
10440,3.960,45.2,0,1
10450,3.960,45.1,0,1
10460,3.970,44.5,0,1
10470,3.980,44.9,0,1
10480,3.980,44.7,0,1
10490,3.950,44.8,0,1
10500,4.000,44.6,0,1
10510,4.050,44.5,0,1
10520,4.050,44.6,0,1
10530,3.970,44.9,0,1
10540,3.950,45.0,0,1
10550,3.950,44.8,0,1
10560,3.980,44.8,0,1
10570,3.980,44.7,0,1
10580,4.050,44.9,0,1
10590,4.030,44.9,0,1
10600,4.040,44.5,0,1
10610,4.050,45.2,0,1
10620,4.000,44.5,0,1
10630,4.030,45.3,0,1
10640,4.030,45.1,0,1
10650,3.990,44.9,0,1
10660,4.030,44.5,0,1
10670,4.020,44.6,0,1
10680,4.000,45.5,0,1
10690,4.050,45.1,0,1
10700,3.960,44.9,0,1
10710,4.020,44.6,0,1
10720,3.960,45.1,0,1
10730,4.000,45.2,0,1
10740,3.950,44.8,0,1
10750,4.050,44.8,0,1
10760,3.970,44.9,0,1
10770,4.000,45.5,0,1
10780,4.000,44.5,0,1
10790,4.020,44.8,0,1
10800,3.960,44.8,0,1
10810,4.000,44.7,0,1
10820,4.050,44.8,0,1
10830,4.010,45.1,0,1
10840,3.970,44.6,0,1
10850,4.030,45.4,0,1
10860,3.980,44.6,0,1
10870,3.960,44.9,0,1
10880,4.030,45.3,0,1
10890,3.990,45.1,0,1
10900,3.990,45.5,0,1
10910,4.020,44.7,0,1
10920,4.020,44.7,0,1
10930,3.950,45.3,0,1
10940,4.050,44.6,0,1
10950,3.950,44.5,0,1
10960,3.980,44.6,0,1
10970,4.020,45.1,0,1
10980,4.040,45.1,0,1
10990,4.000,44.5,0,1
11000,3.960,45.5,0,1
11010,3.990,45.4,0,1
11020,4.040,44.9,0,1
11030,4.020,44.5,0,1
11040,4.030,45.0,0,1
11050,4.020,44.6,0,1
11060,4.000,44.7,0,1
11070,3.960,44.9,0,1
11080,4.000,44.5,0,1
11090,4.010,45.1,0,1
11100,4.020,45.4,0,1
11110,4.010,44.6,0,1
11120,4.010,45.0,0,1
11130,3.970,44.5,0,1
11140,3.950,45.1,0,1
11150,3.990,45.0,0,1
11160,4.050,45.2,0,1
11170,3.960,45.4,0,1
11180,3.970,45.5,0,1
11190,3.990,45.5,0,1
11200,3.950,45.3,0,1
11210,3.990,44.5,0,1
11220,3.970,44.7,0,1
11230,3.970,45.4,0,1
11240,3.980,44.6,0,1
11250,4.040,45.3,0,1
11260,3.970,45.2,0,1
11270,3.950,45.2,0,1
11280,4.020,44.6,0,1
11290,4.030,45.5,0,1
11300,3.950,45.4,0,1
11310,4.000,44.7,0,1
11320,4.000,45.1,0,1
11330,3.960,45.2,0,1
11340,4.050,44.5,0,1
11350,4.020,44.7,0,1
11360,3.960,45.2,0,1
11370,3.950,44.6,0,1
11380,4.030,45.3,0,1
11390,4.030,45.3,0,1
11400,4.010,44.5,0,1
11410,4.010,44.6,0,1
11420,4.030,45.3,0,1
11430,4.040,45.5,0,1
11440,4.040,44.8,0,1
11450,4.000,45.3,0,1
11460,4.010,44.6,0,1
11470,3.970,44.5,0,1
11480,4.030,45.4,0,1
11490,4.030,45.4,0,1
11500,3.980,45.5,0,1
11510,4.020,45.0,0,1
11520,3.960,45.0,0,1
11530,4.000,45.4,0,1
11540,4.000,45.4,0,1
11550,4.040,44.6,0,1
11560,4.040,44.5,0,1
11570,3.970,44.7,0,1
11580,3.960,45.4,0,1
11590,4.040,45.1,0,1
11600,4.020,44.6,0,1
11610,3.970,44.6,0,1
11620,3.950,45.3,0,1
11630,3.970,45.4,0,1
11640,4.030,44.9,0,1
11650,4.050,44.6,0,1
11660,3.990,44.7,0,1
11670,4.030,44.7,0,1
11680,4.020,44.9,0,1
11690,3.970,44.9,0,1
11700,3.980,44.8,0,1
11710,4.010,44.6,0,1
11720,3.980,45.5,0,1
11730,4.050,44.9,0,1
11740,4.030,45.1,0,1
11750,3.990,44.7,0,1
11760,3.990,44.8,0,1
11770,3.970,44.9,0,1
11780,3.970,44.9,0,1
11790,4.050,45.0,0,1
11800,4.030,44.9,0,1
11810,4.000,45.3,0,1
11820,3.950,44.5,0,1
11830,3.990,45.2,0,1
11840,4.050,44.7,0,1
11850,4.050,44.5,0,1
11860,3.950,44.8,0,1
11870,4.040,44.7,0,1
11880,4.030,45.0,0,1
11890,4.000,44.7,0,1
11900,4.010,45.4,0,1
11910,4.010,44.8,0,1
11920,3.950,45.4,0,1
11930,4.020,44.7,0,1
11940,3.980,44.5,0,1
11950,4.050,45.1,0,1
11960,3.950,44.9,0,1
11970,3.950,44.7,0,1
11980,3.970,45.3,0,1
11990,4.000,45.1,0,1
12000,4.030,45.3,0,1
12010,3.960,45.4,0,1
12020,4.050,44.9,0,1
12030,3.970,45.5,0,1
12040,3.970,44.6,0,1
12050,4.030,45.3,0,1
12060,3.950,44.9,0,1
12070,4.050,45.0,0,1
12080,3.980,45.2,0,1
12090,3.990,44.5,0,1
12100,4.040,44.8,0,1
12110,4.020,45.0,0,1
12120,4.050,44.7,0,1
12130,4.000,44.5,0,1
12140,3.970,45.2,0,1
12150,4.000,45.1,0,1
12160,3.960,45.4,0,1
12170,4.050,45.2,0,1
12180,4.040,45.2,0,1
12190,4.040,45.2,0,1
12200,4.050,44.5,0,1
12210,4.040,45.3,0,1
12220,4.010,44.7,0,1
12230,4.040,44.5,0,1
12240,3.980,44.7,0,1
12250,3.960,44.6,0,1
12260,3.960,44.7,0,1
12270,4.010,44.9,0,1
12280,3.990,44.7,0,1
12290,4.030,45.1,0,1
12300,3.970,45.0,0,1
12310,3.980,44.6,0,1
12320,3.990,44.9,0,1
12330,4.020,45.5,0,1
12340,3.960,45.3,0,1
12350,4.000,44.6,0,1
12360,4.000,44.9,0,1
12370,3.990,45.4,0,1
12380,3.980,45.5,0,1
12390,3.970,45.1,0,1
12400,4.040,45.5,0,1
12410,3.990,44.9,0,1
12420,3.990,44.7,0,1
12430,4.000,44.5,0,1
12440,4.020,44.5,0,1
12450,3.990,44.5,0,1
12460,4.030,44.8,0,1
12470,4.050,45.3,0,1
12480,4.000,45.5,0,1
12490,4.030,44.8,0,1
12500,3.960,44.5,0,1
12510,4.030,44.9,0,1
12520,3.950,44.8,0,1
12530,3.990,44.6,0,1
12540,3.970,45.0,0,1
12550,4.050,45.3,0,1
12560,4.020,44.7,0,1
12570,4.050,45.5,0,1
12580,3.990,44.5,0,1
12590,4.040,44.7,0,1
12600,4.010,45.5,0,1
12610,4.030,44.5,0,1
12620,4.020,44.7,0,1
12630,3.990,44.7,0,1
12640,3.960,44.8,0,1
12650,4.010,44.7,0,1
12660,4.030,44.5,0,1
12670,3.960,44.6,0,1
12680,3.950,45.1,0,1
12690,4.050,45.4,0,1
12700,3.950,44.8,0,1
12710,3.970,45.4,0,1
12720,3.960,44.6,0,1
12730,3.980,44.6,0,1
12740,4.020,45.0,0,1
12750,4.040,44.7,0,1
12760,4.030,45.2,0,1
12770,4.050,44.6,0,1
12780,4.030,45.2,0,1
12790,4.000,44.9,0,1
12800,4.020,44.5,0,1
12810,3.970,44.8,0,1
12820,4.040,44.7,0,1
12830,4.020,45.0,0,1
12840,4.050,45.0,0,1
12850,4.020,45.5,0,1
12860,3.950,45.3,0,1
12870,3.960,45.4,0,1
12880,4.000,44.5,0,1
12890,3.980,44.5,0,1
12900,4.030,44.6,0,1
12910,4.050,44.8,0,1
12920,3.950,44.5,0,1
12930,4.050,45.1,0,1
12940,3.970,45.5,0,1
12950,4.000,44.5,0,1
12960,4.000,45.3,0,1
12970,3.960,45.2,0,1
12980,4.050,44.8,0,1
12990,4.000,44.9,0,1
13000,4.040,44.7,0,1
13010,3.960,45.4,0,1
13020,3.990,45.2,0,1
13030,3.970,45.3,0,1
13040,3.970,45.4,0,1
13050,3.950,45.0,0,1
13060,4.000,44.8,0,1
13070,4.030,44.8,0,1
13080,3.950,45.3,0,1
13090,3.950,44.9,0,1
13100,3.950,45.1,0,1
13110,4.020,45.4,0,1
13120,4.000,45.0,0,1
13130,4.040,45.3,0,1
13140,4.020,44.5,0,1
13150,4.010,45.4,0,1
13160,3.990,45.5,0,1
13170,3.980,45.1,0,1
13180,3.950,44.9,0,1
13190,3.980,44.6,0,1
13200,3.980,45.4,0,1
13210,3.960,44.9,0,1
13220,4.030,44.8,0,1
13230,3.950,45.3,0,1
13240,4.000,44.5,0,1
13250,3.950,45.2,0,1
13260,4.050,45.1,0,1
13270,4.050,45.2,0,1
13280,3.970,44.6,0,1
13290,4.010,44.9,0,1
13300,4.020,45.0,0,1
13310,4.010,45.0,0,1
13320,3.980,45.1,0,1
13330,4.030,44.6,0,1
13340,4.000,45.3,0,1
13350,4.030,44.9,0,1
13360,3.970,44.9,0,1
13370,4.020,45.1,0,1
13380,3.990,45.0,0,1
13390,4.000,45.2,0,1
13400,4.030,44.8,0,1
13410,3.960,45.3,0,1
13420,4.030,45.2,0,1
13430,4.050,44.8,0,1
13440,3.970,44.9,0,1
13450,4.040,45.1,0,1
13460,3.960,44.6,0,1
13470,4.020,45.1,0,1
13480,4.000,44.5,0,1
13490,4.030,45.2,0,1
13500,4.040,45.1,0,1
13510,4.000,44.9,0,1
13520,4.020,45.3,0,1
13530,4.010,45.0,0,1
13540,3.950,44.8,0,1
13550,3.990,44.8,0,1
13560,3.950,44.8,0,1
13570,3.970,45.1,0,1
13580,3.950,45.3,0,1
13590,4.010,44.8,0,1
13600,4.050,44.5,0,1
13610,3.970,44.8,0,1
13620,3.960,45.2,0,1
13630,4.050,44.7,0,1
13640,3.960,45.2,0,1
13650,4.050,44.7,0,1
13660,3.980,44.5,0,1
13670,4.010,44.6,0,1
13680,4.040,45.1,0,1
13690,4.000,45.4,0,1
13700,4.040,44.9,0,1
13710,3.980,45.5,0,1
13720,4.040,45.5,0,1
13730,4.050,44.7,0,1
13740,3.950,45.4,0,1
13750,4.050,44.6,0,1
13760,4.000,44.7,0,1
13770,4.000,44.8,0,1
13780,4.020,45.1,0,1
13790,4.040,44.5,0,1
13800,4.040,44.5,0,1
13810,3.980,44.5,0,1
13820,3.990,45.5,0,1
13830,3.960,44.8,0,1
13840,4.050,44.8,0,1
13850,4.000,45.3,0,1
13860,3.950,45.0,0,1
13870,3.990,45.1,0,1
13880,3.950,45.5,0,1
13890,3.960,45.3,0,1
13900,4.030,45.5,0,1
13910,4.040,44.6,0,1
13920,3.990,45.2,0,1
13930,4.050,44.7,0,1
13940,4.040,44.5,0,1
13950,4.030,45.5,0,1
13960,4.010,44.9,0,1
13970,3.970,45.1,0,1
13980,3.960,45.3,0,1
13990,3.980,44.6,0,1
14000,4.010,45.2,0,1
14010,4.000,45.4,0,1
14020,4.030,44.9,0,1
14030,4.040,44.5,0,1
14040,3.950,44.7,0,1
14050,3.980,45.0,0,1
14060,4.030,45.0,0,1
14070,4.010,45.1,0,1
14080,4.010,44.8,0,1
14090,4.000,44.8,0,1
14100,4.000,45.0,0,1
14110,3.960,45.1,0,1
14120,4.030,45.4,0,1
14130,3.970,45.4,0,1
14140,4.030,44.5,0,1
14150,3.980,45.5,0,1
14160,4.050,44.7,0,1
14170,4.040,45.4,0,1
14180,4.030,44.6,0,1
14190,3.990,45.0,0,1
14200,3.970,44.7,0,1
14210,3.950,45.0,0,1
14220,3.960,45.3,0,1
14230,3.950,44.7,0,1
14240,4.010,45.1,0,1
14250,4.050,44.8,0,1
14260,3.950,44.5,0,1
14270,4.040,45.2,0,1
14280,3.960,45.5,0,1
14290,3.990,44.9,0,1
14300,3.990,45.4,0,1
14310,3.990,45.4,0,1
14320,4.040,45.5,0,1
14330,3.970,44.9,0,1
14340,3.980,45.5,0,1
14350,3.950,45.5,0,1
14360,3.950,44.6,0,1
14370,4.050,45.0,0,1
14380,4.050,44.5,0,1
14390,3.980,45.2,0,1
14400,4.040,44.7,0,1
14410,3.960,45.0,0,1
14420,3.980,45.1,0,1
14430,4.030,45.5,0,1
14440,4.040,45.3,0,1
14450,3.960,45.2,0,1
14460,3.980,45.0,0,1
14470,3.990,45.3,0,1
14480,3.970,44.9,0,1
14490,3.990,44.5,0,1
14500,4.000,45.1,0,1
14510,3.950,45.0,0,1
14520,3.970,45.0,0,1
14530,3.960,44.8,0,1
14540,4.040,45.3,0,1
14550,4.010,45.4,0,1
14560,4.030,45.5,0,1
14570,3.990,45.5,0,1
14580,3.980,44.8,0,1
14590,4.050,44.9,0,1
14600,4.000,45.3,0,1
14610,3.980,45.5,0,1
14620,3.980,45.2,0,1
14630,3.960,44.7,0,1
14640,4.020,45.2,0,1
14650,4.000,45.5,0,1
14660,3.960,44.8,0,1
14670,4.010,45.5,0,1
14680,4.030,45.3,0,1
14690,3.980,44.5,0,1
14700,4.030,45.2,0,1
14710,3.980,45.4,0,1
14720,3.990,44.5,0,1
14730,4.040,45.3,0,1
14740,3.950,45.0,0,1
14750,3.990,45.5,0,1
14760,3.990,45.3,0,1
14770,4.000,45.3,0,1
14780,4.010,45.3,0,1
14790,4.030,45.2,0,1
14800,4.010,44.7,0,1
14810,4.040,44.8,0,1
14820,3.970,45.2,0,1
14830,3.980,45.4,0,1
14840,4.010,45.5,0,1
14850,4.050,45.1,0,1
14860,4.040,45.4,0,1
14870,3.960,45.1,0,1
14880,4.010,44.9,0,1
14890,4.020,45.4,0,1
14900,4.020,44.7,0,1
14910,4.040,44.8,0,1
14920,3.970,45.5,0,1
14930,4.000,45.4,0,1
14940,4.040,45.0,0,1
14950,4.000,44.8,0,1
14960,3.980,44.5,0,1
14970,3.970,44.8,0,1
14980,4.020,45.0,0,1
14990,3.980,45.0,0,1
15000,4.040,45.0,0,1
15010,4.030,44.8,0,1
15020,4.010,44.9,0,1
15030,3.990,45.0,0,1
15040,4.020,45.2,0,1
15050,3.980,45.0,0,1
15060,3.970,44.5,0,1
15070,3.990,45.1,0,1
15080,3.960,44.5,0,1
15090,4.020,45.1,0,1
15100,4.010,44.5,0,1
15110,4.020,44.9,0,1
15120,4.000,44.5,0,1
15130,3.970,45.2,0,1
15140,3.970,45.3,0,1
15150,4.040,44.7,0,1
15160,4.040,44.7,0,1
15170,4.030,45.1,0,1
15180,4.020,44.8,0,1
15190,4.040,44.5,0,1
15200,3.960,45.1,0,1
15210,3.990,44.5,0,1
15220,4.040,45.1,0,1
15230,3.950,45.3,0,1
15240,3.960,45.2,0,1
15250,4.010,44.6,0,1
15260,3.980,45.1,0,1
15270,4.040,44.9,0,1
15280,4.010,45.0,0,1
15290,3.950,45.2,0,1
15300,3.970,45.2,0,1
15310,3.980,45.5,0,1
15320,4.030,45.0,0,1
15330,4.000,45.1,0,1
15340,3.950,45.2,0,1
15350,4.020,45.2,0,1
15360,4.020,45.0,0,1
15370,4.000,45.2,0,1
15380,3.960,45.4,0,1
15390,4.030,44.8,0,1
15400,4.020,45.1,0,1
15410,4.010,44.5,0,1
15420,3.970,44.7,0,1
15430,4.020,44.8,0,1
15440,3.950,45.3,0,1
15450,4.020,44.5,0,1
15460,3.980,45.1,0,1
15470,3.960,44.9,0,1
15480,3.970,45.4,0,1
15490,4.050,45.5,0,1
15500,4.030,45.2,0,1
15510,4.030,44.5,0,1
15520,4.030,45.5,0,1
15530,4.000,44.6,0,1
15540,3.980,45.3,0,1
15550,4.010,44.6,0,1
15560,4.000,45.5,0,1
15570,4.030,44.9,0,1
15580,3.970,44.9,0,1
15590,3.960,45.1,0,1
15600,3.960,45.0,0,1
15610,3.990,45.4,0,1
15620,4.030,45.2,0,1
15630,4.020,45.2,0,1
15640,4.010,45.1,0,1
15650,4.020,45.5,0,1
15660,3.970,44.7,0,1
15670,4.030,45.1,0,1
15680,4.000,45.2,0,1
15690,3.960,45.4,0,1
15700,4.020,45.2,0,1
15710,4.050,44.5,0,1
15720,4.040,44.5,0,1
15730,4.050,45.0,0,1
15740,4.010,44.9,0,1
15750,3.950,44.7,0,1
15760,4.030,45.3,0,1
15770,4.010,45.2,0,1
15780,4.030,44.9,0,1
15790,3.960,45.2,0,1
15800,4.040,44.7,0,1
15810,3.960,44.6,0,1
15820,3.970,44.6,0,1
15830,4.010,45.0,0,1
15840,3.970,45.2,0,1
15850,4.040,45.4,0,1
15860,4.010,44.7,0,1
15870,4.020,45.1,0,1
15880,3.990,44.9,0,1
15890,4.010,45.3,0,1
15900,4.020,44.7,0,1
15910,4.010,45.1,0,1
15920,4.010,45.3,0,1
15930,4.040,45.5,0,1
15940,3.970,44.6,0,1
15950,4.020,45.1,0,1
15960,4.000,45.1,0,1
15970,4.050,44.7,0,1
15980,4.040,45.5,0,1
15990,3.970,45.4,0,1
16000,4.050,45.1,0,1
16010,4.020,44.8,0,1
16020,3.970,44.5,0,1
16030,4.050,44.8,0,1
16040,3.980,45.2,0,1
16050,4.010,45.0,0,1
16060,4.030,44.8,0,1
16070,3.960,44.7,0,1
16080,3.990,44.7,0,1
16090,4.000,45.0,0,1
16100,4.020,45.4,0,1
16110,4.050,44.6,0,1
16120,4.020,44.5,0,1
16130,3.950,44.6,0,1
16140,3.950,44.6,0,1
16150,4.030,44.7,0,1
16160,4.050,45.0,0,1
16170,3.980,45.4,0,1
16180,3.990,45.0,0,1
16190,4.030,44.7,0,1
16200,4.040,44.6,0,1
16210,3.980,45.0,0,1
16220,4.010,44.8,0,1
16230,4.000,45.0,0,1
16240,3.960,44.9,0,1
16250,3.990,45.0,0,1
16260,4.020,44.8,0,1
16270,3.990,44.6,0,1
16280,3.980,45.1,0,1
16290,4.050,45.2,0,1
16300,3.990,44.9,0,1
16310,4.010,44.8,0,1
16320,4.020,44.9,0,1
16330,3.990,45.4,0,1
16340,4.050,45.0,0,1
16350,4.000,44.6,0,1
16360,4.020,45.0,0,1
16370,4.050,45.2,0,1
16380,3.990,44.6,0,1
16390,3.960,44.5,0,1
16400,4.020,45.4,0,1
16410,4.040,45.1,0,1
16420,4.000,45.0,0,1
16430,4.000,45.2,0,1
16440,4.050,44.6,0,1
16450,3.950,45.5,0,1
16460,3.960,44.6,0,1
16470,4.050,44.6,0,1
16480,3.960,44.6,0,1
16490,3.970,45.3,0,1
16500,3.950,44.7,0,1
16510,4.050,45.3,0,1
16520,3.990,45.3,0,1
16530,4.040,44.6,0,1
16540,4.050,45.4,0,1
16550,4.050,45.3,0,1
16560,4.040,45.4,0,1
16570,3.960,44.9,0,1
16580,3.990,45.0,0,1
16590,3.950,45.2,0,1
16600,4.040,45.5,0,1
16610,4.040,45.5,0,1
16620,4.040,44.9,0,1
16630,3.950,45.3,0,1
16640,4.030,44.5,0,1
16650,3.960,44.8,0,1
16660,3.990,44.6,0,1
16670,4.020,45.5,0,1
16680,3.960,45.2,0,1
16690,4.050,45.4,0,1
16700,3.970,45.0,0,1
16710,4.000,45.4,0,1
16720,3.990,45.5,0,1
16730,4.030,45.5,0,1
16740,3.960,44.5,0,1
16750,3.970,45.2,0,1
16760,4.030,45.2,0,1
16770,3.990,44.5,0,1
16780,4.020,45.2,0,1
16790,4.030,45.4,0,1
16800,3.950,44.9,0,1
16810,4.010,44.5,0,1
16820,4.020,44.9,0,1
16830,4.040,44.6,0,1
16840,3.960,45.1,0,1
16850,3.990,45.1,0,1
16860,3.950,45.2,0,1
16870,4.020,45.1,0,1
16880,4.040,44.8,0,1
16890,3.980,45.4,0,1
16900,3.990,45.1,0,1
16910,3.980,45.5,0,1
16920,4.000,44.9,0,1
16930,4.020,44.7,0,1
16940,4.050,44.6,0,1
16950,4.050,45.1,0,1
16960,3.990,45.1,0,1
16970,4.050,45.0,0,1
16980,3.990,44.9,0,1
16990,4.020,44.8,0,1
17000,4.050,44.9,0,1
17010,4.000,45.0,0,1
17020,3.990,44.5,0,1
17030,3.950,44.9,0,1
17040,3.990,44.5,0,1
17050,3.980,45.0,0,1
17060,3.950,44.6,0,1
17070,3.970,45.1,0,1
17080,4.020,45.3,0,1
17090,4.020,44.8,0,1
17100,3.970,44.8,0,1
17110,3.960,44.8,0,1
17120,3.950,44.7,0,1
17130,3.980,44.5,0,1
17140,3.970,44.8,0,1
17150,4.010,44.9,0,1
17160,3.970,44.6,0,1
17170,3.980,45.3,0,1
17180,3.960,45.0,0,1
17190,3.980,45.3,0,1
17200,4.010,44.6,0,1
17210,3.950,45.1,0,1
17220,3.960,45.2,0,1
17230,4.030,44.6,0,1
17240,4.010,45.2,0,1
17250,3.980,44.8,0,1
17260,4.000,45.5,0,1
17270,4.010,45.3,0,1
17280,3.950,44.5,0,1
17290,4.020,45.3,0,1
17300,3.970,44.8,0,1
17310,4.050,45.2,0,1
17320,3.950,44.7,0,1
17330,3.990,45.4,0,1
17340,4.000,45.4,0,1
17350,4.050,44.6,0,1
17360,4.010,44.7,0,1
17370,4.030,44.7,0,1
17380,3.950,45.1,0,1
17390,4.010,44.5,0,1
17400,4.020,45.1,0,1
17410,3.950,45.3,0,1
17420,3.990,45.1,0,1
17430,3.980,44.8,0,1
17440,4.010,45.0,0,1
17450,4.000,45.4,0,1
17460,4.050,45.5,0,1
17470,4.030,45.0,0,1
17480,3.990,45.5,0,1
17490,3.970,44.9,0,1
17500,3.980,44.5,0,1
17510,4.030,45.2,0,1
17520,4.000,44.7,0,1
17530,3.960,45.5,0,1
17540,4.030,45.5,0,1
17550,3.950,45.1,0,1
17560,4.010,45.3,0,1
17570,4.010,45.3,0,1
17580,4.010,45.4,0,1
17590,3.990,44.5,0,1
17600,4.030,45.0,0,1
17610,4.000,45.1,0,1
17620,3.980,44.9,0,1
17630,4.000,44.9,0,1
17640,4.020,45.4,0,1
17650,3.950,44.5,0,1
17660,4.000,45.5,0,1
17670,3.990,45.1,0,1
17680,4.050,45.4,0,1
17690,4.020,45.5,0,1
17700,4.010,44.7,0,1
17710,4.020,45.4,0,1
17720,4.030,45.3,0,1
17730,3.960,45.5,0,1
17740,4.000,44.6,0,1
17750,4.050,45.4,0,1
17760,3.950,45.0,0,1
17770,4.030,44.9,0,1
17780,4.020,45.3,0,1
17790,3.960,45.4,0,1
17800,4.010,44.7,0,1
17810,4.050,44.8,0,1
17820,4.000,45.3,0,1
17830,3.980,44.5,0,1
17840,3.980,45.5,0,1
17850,3.990,44.9,0,1
17860,4.040,44.5,0,1
17870,4.020,45.0,0,1
17880,4.000,44.8,0,1
17890,3.960,45.1,0,1
17900,3.960,45.4,0,1
17910,3.970,45.4,0,1
17920,4.040,45.3,0,1
17930,4.010,45.3,0,1
17940,4.050,44.7,0,1
17950,3.970,45.1,0,1
17960,4.010,45.5,0,1
17970,3.950,45.5,0,1
17980,3.960,44.6,0,1
17990,3.960,44.6,0,1
18000,4.010,45.5,1,1
18010,4.123,47.6,1,1
18020,4.227,50.8,1,1
18030,4.370,53.8,1,1
18040,4.583,56.3,1,1
18050,4.647,59.0,1,1
18060,4.850,61.2,1,1
18070,4.883,64.2,1,1
18080,5.077,67.5,1,1
18090,5.230,69.2,1,1
18100,5.323,72.6,1,1
18110,5.447,75.7,1,1
18120,5.630,77.7,1,1
18130,5.783,78.1,1,1
18140,5.867,78.4,1,1
18150,5.980,78.4,1,1
18160,6.153,77.9,1,1
18170,6.287,77.7,1,1
18180,6.350,77.9,1,1
18190,6.553,77.8,1,1
18200,6.717,78.2,1,1
18210,6.820,78.4,1,1
18220,6.963,78.2,1,1
18230,7.017,78.2,1,1
18240,7.250,78.4,1,1
18250,7.383,77.7,1,1
18260,7.430,78.1,1,1
18270,7.440,77.7,1,1
18280,7.370,78.0,1,1
18290,7.400,78.5,1,1
18300,7.410,78.3,1,1
18310,7.410,77.9,1,1
18320,7.430,78.1,1,1
18330,7.360,77.9,1,1
18340,7.440,78.2,1,1
18350,7.370,78.1,1,1
18360,7.380,78.2,1,1
18370,7.370,77.8,1,1
18380,7.400,78.1,1,1
18390,7.440,78.3,1,1
18400,7.440,78.4,1,1
18410,7.380,78.4,1,1
18420,7.370,78.0,1,1
18430,7.350,78.3,1,1
18440,7.410,77.5,1,1
18450,7.430,77.9,1,1
18460,7.370,77.7,1,1
18470,7.370,78.3,1,1
18480,7.390,77.6,1,1
18490,7.360,77.9,1,1
18500,7.450,77.6,1,1
18510,7.440,78.2,1,1
18520,7.430,77.9,1,1
18530,7.430,77.6,1,1
18540,7.360,77.9,1,1
18550,7.450,77.8,1,1
18560,7.360,78.0,1,1
18570,7.430,77.8,1,1
18580,7.360,78.0,1,1
18590,7.380,78.1,1,1
18600,7.400,78.0,1,1
18610,7.380,78.5,1,1
18620,7.440,77.8,1,1
18630,7.390,78.0,1,1
18640,7.420,78.4,1,1
18650,7.370,77.7,1,1
18660,7.380,77.7,1,1
