ts,temp_c,humidity_pct,door_open,power_ok
55860,4.249,45.0,0,1
55920,4.219,45.3,0,1
55980,4.289,45.0,0,1
56040,4.239,45.2,0,1
56100,4.210,44.9,0,1
56160,4.250,44.6,0,1
56220,4.250,45.5,0,1
56280,4.311,44.9,0,1
56340,4.251,44.5,0,1
56400,4.281,45.5,0,1
56460,4.291,44.9,0,1
56520,4.262,45.2,0,1
56580,4.222,45.5,0,1
56640,4.262,44.6,0,1
56700,4.263,45.1,0,1
56760,4.303,45.4,0,1
56820,4.243,45.3,0,1
56880,4.293,44.6,0,1
56940,4.294,45.1,0,1
57000,4.244,44.8,0,1
57060,4.314,44.7,0,1
57120,4.234,44.9,0,1
57180,4.255,44.5,0,1
57240,4.295,44.7,0,1
57300,4.265,45.5,0,1
57360,4.246,44.9,0,1
57420,4.286,45.2,0,1
57480,4.296,44.5,0,1
57540,4.276,45.5,0,1
57600,4.307,45.1,0,1
57660,4.307,44.8,0,1
57720,4.257,44.9,0,1
57780,4.268,44.8,0,1
57840,4.268,44.9,0,1
57900,4.228,45.1,0,1
57960,4.218,44.9,0,1
58020,4.289,45.1,0,1
58080,4.289,45.5,0,1
58140,4.279,45.3,0,1
58200,4.229,44.8,0,1
58260,4.260,44.9,0,1
58320,4.320,44.6,0,1
58380,4.220,44.6,0,1
58440,4.251,45.4,0,1
58500,4.231,44.9,0,1
58560,4.281,45.3,0,1
58620,4.311,44.8,0,1
58680,4.242,44.8,0,1
58740,4.242,45.4,0,1
58800,4.292,45.3,0,1
58860,4.312,45.4,0,1
58920,4.313,44.5,0,1
58980,4.263,45.0,0,1
59040,4.283,45.3,0,1
59100,4.304,45.5,0,1
59160,4.314,45.1,0,1
59220,4.294,44.6,0,1
59280,4.284,45.3,0,1
59340,4.305,45.2,0,1
59400,4.285,44.5,0,1
59460,4.275,45.4,0,1
59520,4.266,44.8,0,1
59580,4.236,45.3,0,1
59640,4.236,45.4,0,1
59700,4.286,45.5,0,1
59760,4.317,45.1,0,1
59820,4.257,45.3,0,1
59880,4.317,44.5,0,1
59940,4.287,44.5,0,1
60000,4.258,45.4,0,1
60060,4.228,45.5,0,1
60120,4.318,45.5,0,1
60180,4.279,45.1,0,1
60240,4.279,45.4,0,1
60300,4.299,44.6,0,1
60360,4.329,44.7,0,1
60420,4.230,45.3,0,1
60480,4.260,44.8,0,1
60540,4.250,45.1,0,1
60600,4.271,44.9,0,1
60660,4.261,44.6,0,1
60720,4.241,45.5,0,1
60780,4.331,44.5,0,1
60840,4.262,44.6,0,1
60900,4.292,44.6,0,1
60960,4.322,45.1,0,1
61020,4.232,44.7,0,1
61080,4.233,45.5,0,1
61140,4.273,45.5,0,1
61200,4.263,45.0,0,1
61260,4.314,44.8,0,1
61320,4.294,44.6,0,1
61380,4.334,44.7,0,1
61440,4.294,45.2,0,1
61500,4.325,44.6,0,1
61560,4.295,45.0,0,1
61620,4.275,44.8,0,1
61680,4.246,45.2,0,1
61740,4.276,45.2,0,1
61800,4.256,45.3,0,1
61860,4.266,45.5,0,1
61920,4.317,44.5,0,1
61980,4.337,45.4,0,1
62040,4.277,44.6,0,1
62100,4.317,44.8,0,1
62160,4.328,45.3,0,1
62220,4.288,45.1,0,1
62280,4.318,45.2,0,1
62340,4.259,45.4,0,1
62400,4.249,45.3,0,1
62460,4.289,45.3,0,1
62520,4.289,45.4,0,1
62580,4.240,45.3,0,1
62640,4.330,44.9,0,1
62700,4.290,44.6,0,1
62760,4.261,45.5,0,1
62820,4.291,45.3,0,1
62880,4.281,45.1,0,1
62940,4.261,44.5,0,1
63000,4.242,45.3,0,1
63060,4.262,45.2,0,1
63120,4.242,45.3,0,1
63180,4.303,45.3,0,1
63240,4.323,44.6,0,1
63300,4.313,44.6,0,1
63360,4.323,44.6,0,1
63420,4.254,44.6,0,1
63480,4.274,44.7,0,1
63540,4.254,45.1,0,1
63600,4.264,45.4,0,1
63660,4.345,45.3,0,1
63720,4.345,45.1,0,1
63780,4.285,44.5,0,1
63840,4.306,44.5,0,1
63900,4.306,45.3,0,1
63960,4.326,44.6,0,1
64020,4.266,45.0,0,1
64080,4.327,45.0,0,1
64140,4.327,44.5,0,1
64200,4.297,45.5,0,1
64260,4.258,45.1,0,1
64320,4.248,44.9,0,1
64380,4.318,44.9,0,1
64440,4.288,45.4,0,1
64500,4.329,44.6,0,1
64560,4.299,44.7,0,1
64620,4.339,44.5,0,1
64680,4.349,45.0,0,1
64740,4.290,44.8,0,1
64800,4.310,44.9,0,1
64860,4.320,45.3,0,1
64920,4.351,45.1,0,1
64980,4.311,44.5,0,1
65040,4.351,45.4,0,1
65100,4.251,45.2,0,1
65160,4.332,45.5,0,1
65220,4.282,44.5,0,1
65280,4.312,44.8,0,1
65340,4.343,45.3,0,1
65400,4.283,45.4,0,1
65460,4.293,44.5,0,1
65520,4.263,44.6,0,1
65580,4.334,44.8,0,1
65640,4.324,45.0,0,1
65700,4.274,44.6,0,1
65760,4.304,45.1,0,1
65820,4.285,45.1,0,1
65880,4.305,45.0,0,1
65940,4.305,45.2,0,1
66000,4.286,45.3,0,1
66060,4.256,44.7,0,1
66120,4.266,44.7,0,1
66180,4.346,44.6,0,1
66240,4.357,44.9,0,1
66300,4.257,45.1,0,1
66360,4.307,45.3,0,1
66420,4.327,45.2,0,1
66480,4.258,44.5,0,1
66540,4.298,44.9,0,1
66600,4.258,44.7,0,1
66660,4.279,45.5,0,1
66720,4.309,44.6,0,1
66780,4.309,44.6,0,1
66840,4.289,45.0,0,1
66900,4.260,44.9,0,1
66960,4.260,44.5,0,1
67020,4.340,45.4,0,1
67080,4.261,45.0,0,1
67140,4.361,45.0,0,1
67200,4.271,45.3,0,1
67260,4.301,44.5,0,1
67320,4.292,45.4,0,1
67380,4.282,45.0,0,1
67440,4.302,45.2,0,1
67500,4.353,44.8,0,1
67560,4.323,45.3,0,1
67620,4.293,45.0,0,1
67680,4.343,45.1,0,1
67740,4.274,45.5,0,1
67800,4.364,45.1,0,1
67860,4.344,45.3,0,1
67920,4.264,45.4,0,1
67980,4.265,45.4,0,1
68040,4.335,45.2,0,1
68100,4.285,45.3,0,1
68160,4.356,44.8,0,1
68220,4.296,44.6,0,1
68280,4.316,44.9,0,1
68340,4.296,44.6,0,1
68400,4.307,45.3,0,1
68460,4.337,44.5,0,1
68520,4.307,45.5,0,1
68580,4.287,44.8,0,1
68640,4.338,45.5,0,1
68700,4.278,44.7,0,1
68760,4.348,45.0,0,1
68820,4.349,44.5,0,1
68880,4.299,45.0,0,1
68940,4.299,45.5,0,1
69000,4.319,44.9,0,1
69060,4.350,44.7,0,1
69120,4.320,45.0,0,1
69180,4.310,45.0,0,1
69240,4.341,45.0,0,1
69300,4.281,44.5,0,1
69360,4.301,45.5,0,1
69420,4.321,44.7,0,1
69480,4.342,44.6,0,1
69540,4.362,45.4,0,1
69600,4.322,44.7,0,1
69660,4.292,44.7,0,1
69720,4.333,45.2,0,1
69780,4.273,44.6,0,1
69840,4.363,45.3,0,1
69900,4.344,44.6,0,1
69960,4.324,45.0,0,1
70020,4.294,45.4,0,1
70080,4.354,45.3,0,1
70140,4.295,44.9,0,1
70200,4.315,45.0,0,1
70260,4.335,44.5,0,1
70320,4.276,44.8,0,1
70380,4.276,44.8,0,1
70440,4.306,44.7,0,1
70500,4.306,45.5,0,1
70560,4.277,45.4,0,1
70620,4.297,45.3,0,1
70680,4.277,44.8,0,1
70740,4.317,45.4,0,1
70800,4.348,44.7,0,1
70860,4.338,44.7,0,1
70920,4.378,45.3,0,1
70980,4.309,45.2,0,1
71040,4.379,45.5,0,1
71100,4.309,45.1,0,1
71160,4.309,44.8,0,1
71220,4.340,45.0,0,1
71280,4.350,45.3,0,1
71340,4.320,44.9,0,1
71400,4.361,45.4,0,1
71460,4.361,44.7,0,1
71520,4.311,44.9,0,1
71580,4.351,45.0,0,1
71640,4.292,44.5,0,1
71700,4.282,45.1,0,1
71760,4.312,45.3,0,1
71820,4.322,45.2,0,1
71880,4.283,45.4,0,1
71940,4.373,45.2,0,1
72000,4.293,44.7,0,1
72060,4.304,44.7,0,1
72120,4.344,44.8,0,1
72180,4.364,45.1,0,1
72240,4.344,45.5,0,1
72300,4.285,44.6,0,1
72360,4.285,44.7,0,1
72420,4.295,45.3,0,1
72480,4.306,45.5,0,1
72540,4.326,45.5,0,1
72600,4.316,44.9,0,1
72660,4.376,45.5,0,1
72720,4.317,45.5,0,1
72780,4.387,45.4,0,1
72840,4.357,44.5,0,1
72900,4.298,44.7,0,1
72960,4.308,44.6,0,1
73020,4.288,44.5,0,1
73080,4.298,44.9,0,1
73140,4.359,44.9,0,1
73200,4.339,45.3,0,1
73260,4.379,44.8,0,1
73320,4.329,45.3,0,1
73380,4.310,44.6,0,1
73440,4.340,44.8,0,1
73500,4.330,44.9,0,1
73560,4.311,45.2,0,1
73620,4.341,45.5,0,1
73680,4.381,44.7,0,1
73740,4.381,44.7,0,1
73800,4.342,45.3,0,1
73860,4.392,44.9,0,1
73920,4.392,44.9,0,1
73980,4.323,44.6,0,1
74040,4.293,44.8,0,1
74100,4.303,44.9,0,1
74160,4.303,44.8,0,1
74220,4.314,44.6,0,1
74280,4.334,44.5,0,1
74340,4.314,45.1,0,1
74400,4.314,45.4,0,1
74460,4.305,45.0,0,1
74520,4.305,44.9,0,1
74580,4.325,44.5,0,1
74640,4.366,45.2,0,1
74700,4.326,45.0,0,1
74760,4.306,44.7,0,1
74820,4.296,45.4,0,1
74880,4.327,45.4,0,1
74940,4.317,44.9,0,1
75000,4.307,45.2,0,1
75060,4.378,45.1,0,1
75120,4.298,45.2,0,1
75180,4.338,44.9,0,1
75240,4.328,45.4,0,1
75300,4.349,45.2,0,1
75360,4.349,45.2,0,1
75420,4.399,45.2,0,1
75480,4.329,45.4,0,1
75540,4.380,45.4,0,1
75600,4.310,45.3,0,1
75660,4.854,44.8,0,1
75720,5.437,45.0,0,1
75780,5.911,45.3,0,1
75840,6.484,45.2,0,1
75900,7.068,45.3,0,1
75960,7.552,45.5,0,1
76020,7.582,44.5,0,1
76080,7.522,44.8,0,1
76140,6.979,45.0,0,1
76200,6.536,44.6,0,1
76260,5.933,45.5,0,1
76320,5.410,45.3,0,1
76380,4.897,45.1,0,1
76440,4.404,45.0,0,1
76500,4.364,44.8,0,1
76560,4.304,44.5,0,1
76620,4.405,44.5,0,1
76680,4.365,44.9,0,1
76740,4.385,45.4,0,1
76800,4.366,44.5,0,1
76860,4.316,44.6,0,1
76920,4.326,44.7,0,1
76980,4.346,45.0,0,1
77040,4.347,44.9,0,1
77100,4.387,45.2,0,1
77160,4.347,45.1,0,1
77220,4.377,44.6,0,1
77280,4.378,45.5,0,1
77340,4.378,44.5,0,1
77400,4.328,44.5,0,1
77460,4.339,45.5,0,1
77520,4.319,44.8,0,1
77580,4.379,45.0,0,1
77640,4.319,45.0,0,1
77700,4.410,44.7,0,1
77760,4.320,44.9,0,1
77820,4.310,45.5,0,1
77880,4.311,44.5,0,1
77940,4.411,45.0,0,1
78000,4.361,45.0,0,1
78060,4.361,45.4,0,1
78120,4.352,45.3,0,1
78180,4.362,44.9,0,1
78240,4.332,45.3,0,1
78300,4.343,45.1,0,1
78360,4.323,45.0,0,1
78420,4.393,44.8,0,1
78480,4.383,44.5,0,1
78540,4.414,45.2,0,1
78600,4.384,44.7,0,1
78660,4.404,45.1,0,1
78720,4.414,45.4,0,1
78780,4.315,44.9,0,1
78840,4.345,44.5,0,1
78900,4.385,45.4,0,1
78960,4.366,45.1,0,1
79020,4.366,45.3,0,1
79080,4.406,45.2,0,1
79140,4.386,44.6,0,1
79200,4.417,44.6,0,1
79260,4.377,44.5,0,1
79320,4.317,44.9,0,1
79380,4.377,45.3,0,1
79440,4.328,44.8,0,1
79500,4.398,44.5,0,1
79560,4.418,44.7,0,1
79620,4.389,44.8,0,1
79680,4.359,45.2,0,1
79740,4.409,45.2,0,1
79800,4.339,45.2,0,1
79860,4.360,44.5,0,1
79920,4.320,45.5,0,1
79980,4.400,45.5,0,1
80040,4.381,45.0,0,1
80100,4.381,45.0,0,1
80160,4.351,45.3,0,1
80220,4.411,44.7,0,1
80280,4.362,45.4,0,1
80340,4.332,45.5,0,1
80400,4.322,44.5,0,1
80460,4.393,45.5,0,1
80520,4.323,45.3,0,1
80580,4.363,44.8,0,1
80640,4.413,45.3,0,1
80700,4.324,45.1,0,1
80760,4.384,45.0,0,1
80820,4.334,44.8,0,1
80880,4.324,45.2,0,1
80940,4.325,45.1,0,1
81000,4.365,45.4,0,1
81060,4.385,45.1,0,1
81120,4.386,44.8,0,1
81180,4.356,45.2,0,1
81240,4.366,45.5,0,1
81300,4.366,45.0,0,1
81360,4.337,45.5,0,1
81420,4.397,45.2,0,1
81480,4.417,45.0,0,1
81540,4.378,44.6,0,1
81600,4.408,44.8,0,1
81660,4.348,45.4,0,1
81720,4.368,44.6,0,1
81780,4.379,45.1,0,1
81840,4.389,45.5,0,1
81900,4.369,44.6,0,1
81960,4.419,44.9,0,1
82020,4.330,45.2,0,1
82080,4.330,45.2,0,1
82140,4.330,44.8,0,1
82200,4.421,44.9,0,1
82260,4.431,44.9,0,1
82320,4.411,45.0,0,1
82380,4.411,45.2,0,1
82440,4.332,44.9,0,1
82500,4.382,44.8,0,1
82560,4.382,45.4,0,1
82620,4.413,45.4,0,1
82680,4.433,45.0,0,1
82740,4.333,44.6,0,1
82800,4.333,44.9,0,1
82860,4.404,44.9,0,1
82920,4.334,44.8,0,1
82980,4.364,44.6,0,1
83040,4.414,44.7,0,1
83100,4.425,45.2,0,1
83160,4.355,44.9,0,1
83220,4.365,44.8,0,1
83280,4.366,45.1,0,1
83340,4.346,45.3,0,1
83400,4.406,44.5,0,1
83460,4.406,45.0,0,1
83520,4.417,44.8,0,1
83580,4.437,45.2,0,1
83640,4.437,45.0,0,1
83700,4.348,44.8,0,1
83760,4.378,44.6,0,1
83820,4.348,45.4,0,1
83880,4.438,45.0,0,1
83940,4.389,45.4,0,1
84000,4.389,45.0,0,1
84060,4.359,44.9,0,1
84120,4.429,45.3,0,1
84180,4.360,45.3,0,1
84240,4.380,44.7,0,1
84300,4.380,45.5,0,1
84360,4.341,45.4,0,1
84420,4.431,45.4,0,1
84480,4.391,44.8,0,1
84540,4.371,44.5,0,1
84600,4.442,45.5,0,1
84660,4.352,44.9,0,1
84720,4.412,45.5,0,1
84780,4.362,44.5,0,1
84840,4.423,44.7,0,1
84900,4.443,45.4,0,1
84960,4.433,45.3,0,1
85020,4.414,44.7,0,1
85080,4.434,44.6,0,1
85140,4.404,44.8,0,1
85200,4.444,44.5,0,1
85260,4.435,45.4,0,1
85320,4.395,45.1,0,1
85380,4.435,45.5,0,1
85440,4.386,45.2,0,1
85500,4.446,44.7,0,1
85560,4.386,45.4,0,1
85620,4.366,45.1,0,1
85680,4.397,45.5,0,1
85740,4.377,45.4,0,1
85800,4.367,44.6,0,1
85860,4.388,44.9,0,1
85920,4.448,45.0,0,1
85980,4.408,45.5,0,1
86040,4.428,45.1,0,1
86100,4.389,44.5,0,1
86160,4.359,44.9,0,1
86220,4.389,45.5,0,1
86280,4.389,45.1,0,1
86340,4.360,44.5,0,1
86400,4.350,44.9,0,1
86460,4.440,45.3,0,1
86520,4.351,44.7,0,1
86580,4.371,44.6,0,1
86640,4.451,44.7,0,1
86700,4.391,45.2,0,1
86760,4.442,45.0,0,1
86820,4.362,45.1,0,1
86880,4.452,45.4,0,1
86940,4.442,44.7,0,1
87000,4.383,44.8,0,1
87060,4.393,44.5,0,1
87120,4.423,45.1,0,1
87180,4.414,45.5,0,1
87240,4.404,45.5,0,1
87300,4.394,45.0,0,1
87360,4.384,45.5,0,1
87420,4.405,44.6,0,1
87480,4.375,45.4,0,1
87540,4.445,45.5,0,1
87600,4.406,44.8,0,1
87660,4.366,45.3,0,1
87720,4.396,45.3,0,1
87780,4.356,44.7,0,1
87840,4.437,44.7,0,1
87900,4.357,45.3,0,1
87960,4.437,45.5,0,1
88020,4.397,44.9,0,1
88080,4.408,44.5,0,1
88140,4.398,44.6,0,1
88200,4.408,44.7,0,1
88260,4.419,45.2,0,1
88320,4.389,44.8,0,1
88380,4.389,44.5,0,1
88440,4.399,44.7,0,1
88500,4.420,44.7,0,1
88560,4.410,44.7,0,1
88620,4.380,44.6,0,1
88680,4.451,45.5,0,1
88740,4.381,45.4,0,1
88800,4.401,44.7,0,1
88860,4.391,45.2,0,1
88920,4.412,44.8,0,1
88980,4.422,45.3,0,1
89040,4.432,45.5,0,1
89100,4.382,44.5,0,1
89160,4.363,44.6,0,1
89220,4.423,45.0,0,1
89280,4.383,44.6,0,1
89340,4.454,45.5,0,1
89400,4.374,45.4,0,1
89460,4.374,44.6,0,1
89520,4.384,44.7,0,1
89580,4.435,45.2,0,1
89640,4.415,44.6,0,1
89700,4.435,45.4,0,1
89760,4.386,45.1,0,1
89820,4.376,45.5,0,1
89880,4.416,45.0,0,1
89940,4.456,44.7,0,1
90000,4.467,45.5,0,1
90060,4.447,44.9,0,1
90120,4.457,45.3,0,1
90180,4.368,44.9,0,1
90240,4.448,44.8,0,1
90300,4.438,45.2,0,1
90360,4.438,44.5,0,1
90420,4.389,45.1,0,1
90480,4.429,45.4,0,1
90540,4.439,45.4,0,1
90600,4.379,44.7,0,1
90660,4.370,44.8,0,1
90720,4.370,44.6,0,1
90780,4.410,45.4,0,1
90840,4.441,45.5,0,1
90900,4.461,45.2,0,1
90960,4.461,44.5,0,1
91020,4.401,45.2,0,1
91080,4.412,45.0,0,1
91140,4.452,44.6,0,1
91200,4.442,44.9,0,1
91260,4.413,44.6,0,1
91320,4.443,45.0,0,1
91380,4.433,44.6,0,1
91440,4.393,45.3,0,1
91500,4.384,44.5,0,1
91560,4.474,45.5,0,1
91620,4.394,44.5,0,1
91680,4.384,45.2,0,1
91740,4.375,45.5,0,1
91800,4.415,44.5,0,1
91860,4.435,45.2,0,1
91920,4.396,45.3,0,1
91980,4.426,45.1,0,1
92040,4.436,45.1,0,1
92100,4.376,45.0,0,1
92160,4.447,44.5,0,1
92220,4.377,45.5,0,1
92280,4.377,44.8,0,1
92340,4.418,45.0,0,1
92400,4.388,44.6,0,1
92460,4.378,44.7,0,1
92520,4.468,44.9,0,1
92580,4.439,45.5,0,1
92640,4.479,45.1,0,1
92700,4.429,44.6,0,1
92760,4.399,44.9,0,1
92820,4.460,44.6,0,1
92880,4.440,44.5,0,1
92940,4.400,45.4,0,1
93000,4.461,44.7,0,1
93060,4.411,45.5,0,1
93120,4.471,44.8,0,1
93180,4.451,45.5,0,1
93240,4.432,44.8,0,1
93300,4.482,45.1,0,1
93360,4.412,44.5,0,1
93420,4.423,44.8,0,1
93480,4.423,45.3,0,1
93540,4.453,45.0,0,1
93600,4.433,45.3,0,1
93660,4.444,44.8,0,1
93720,4.444,44.7,0,1
93780,4.414,45.0,0,1
93840,4.484,45.5,0,1
93900,4.485,45.3,0,1
93960,4.395,44.5,0,1
94020,4.445,45.2,0,1
94080,4.456,44.7,0,1
94140,4.456,45.1,0,1
94200,4.416,45.5,0,1
94260,4.396,44.7,0,1
94320,4.447,45.2,0,1
94380,4.417,44.8,0,1
94440,4.407,45.3,0,1
94500,4.478,44.8,0,1
94560,4.468,45.4,0,1
94620,4.438,44.6,0,1
94680,4.468,45.5,0,1
94740,4.449,45.5,0,1
94800,4.409,44.6,0,1
94860,4.469,44.6,0,1
94920,4.459,44.6,0,1
94980,4.400,45.4,0,1
95040,4.460,44.5,0,1
95100,4.480,45.5,0,1
95160,4.481,45.3,0,1
95220,4.461,45.5,0,1
95280,4.471,45.4,0,1
95340,4.451,45.4,0,1
95400,4.472,45.2,0,1
95460,4.432,44.8,0,1
95520,4.422,44.8,0,1
95580,4.402,44.9,0,1
95640,4.413,45.2,0,1
95700,4.493,45.5,0,1
95760,4.423,44.5,0,1
95820,4.444,45.2,0,1
95880,4.444,44.7,0,1
95940,4.414,45.1,0,1
96000,4.394,44.7,0,1
96060,4.455,45.4,0,1
96120,4.485,44.5,0,1
96180,4.485,44.8,0,1
96240,4.466,45.3,0,1
96300,4.456,44.5,0,1
96360,4.426,44.8,0,1
96420,4.476,45.0,0,1
96480,4.427,45.5,0,1
96540,4.467,45.5,0,1
96600,4.417,45.3,0,1
96660,4.438,44.8,0,1
96720,4.478,44.8,0,1
96780,4.458,44.5,0,1
96840,4.428,45.1,0,1
96900,4.449,45.3,0,1
96960,4.429,45.3,0,1
97020,4.429,45.2,0,1
97080,4.449,45.2,0,1
97140,4.500,45.0,0,1
97200,4.420,45.2,0,1
97260,4.984,45.2,0,1
97320,5.467,44.7,0,1
97380,6.061,44.5,0,1
97440,6.634,44.9,0,1
97500,7.138,45.4,0,1
97560,7.642,44.8,0,1
97620,7.672,44.5,0,1
97680,7.652,45.4,0,1
97740,7.159,44.5,0,1
97800,6.556,44.5,0,1
97860,6.053,45.2,0,1
97920,5.510,45.1,0,1
97980,5.017,45.3,0,1
98040,4.504,44.6,0,1
98100,4.454,44.7,0,1
98160,4.434,45.2,0,1
98220,4.425,45.3,0,1
98280,4.455,44.8,0,1
98340,4.455,44.9,0,1
98400,4.486,44.8,0,1
98460,4.496,45.0,0,1
98520,4.436,45.3,0,1
98580,4.456,45.3,0,1
98640,4.427,44.8,0,1
98700,4.417,45.4,0,1
98760,4.507,44.8,0,1
98820,4.447,44.6,0,1
98880,4.488,45.3,0,1
98940,4.458,45.5,0,1
99000,4.488,44.6,0,1
99060,4.419,44.7,0,1
99120,4.429,45.5,0,1
99180,4.409,44.5,0,1
99240,4.489,45.0,0,1
99300,4.460,45.3,0,1
99360,4.510,45.1,0,1
99420,4.460,44.7,0,1
99480,4.481,45.5,0,1
99540,4.511,45.0,0,1
99600,4.411,45.2,0,1
99660,4.411,44.6,0,1
99720,4.482,44.6,0,1
99780,4.512,44.6,0,1
99840,4.412,45.5,0,1
99900,4.493,45.1,0,1
99960,4.513,45.2,0,1
100020,4.493,45.0,0,1
100080,4.493,45.4,0,1
100140,4.454,44.9,0,1
100200,4.414,45.1,0,1
100260,4.494,45.3,0,1
100320,4.444,44.5,0,1
100380,4.485,45.4,0,1
100440,4.445,45.3,0,1
100500,4.445,44.5,0,1
100560,4.486,44.9,0,1
100620,4.416,44.6,0,1
100680,4.506,44.8,0,1
100740,4.456,44.8,0,1
100800,4.487,44.6,0,1
100860,4.487,44.5,0,1
100920,4.457,44.7,0,1
100980,4.448,45.4,0,1
101040,4.418,45.4,0,1
101100,4.478,44.9,0,1
101160,4.488,45.5,0,1
101220,4.469,45.1,0,1
101280,4.469,45.5,0,1
101340,4.449,45.5,0,1
101400,4.429,45.1,0,1
101460,4.440,44.9,0,1
101520,4.500,44.7,0,1
101580,4.490,44.8,0,1
101640,4.461,45.5,0,1
101700,4.501,45.4,0,1
101760,4.441,45.5,0,1
101820,4.471,45.2,0,1
101880,4.452,45.2,0,1
101940,4.492,44.6,0,1
102000,4.422,45.1,0,1
102060,4.513,44.7,0,1
102120,4.423,45.4,0,1
102180,4.503,45.0,0,1
102240,4.523,45.1,0,1
102300,4.474,45.3,0,1
102360,4.494,45.2,0,1
102420,4.434,44.7,0,1
102480,4.464,45.4,0,1
102540,4.485,44.7,0,1
102600,4.495,44.6,0,1
102660,4.475,45.4,0,1
102720,4.516,45.3,0,1
102780,4.516,44.6,0,1
102840,4.486,44.6,0,1
102900,4.486,45.2,0,1
102960,4.467,44.5,0,1
103020,4.507,44.5,0,1
103080,4.457,45.4,0,1
103140,4.468,44.7,0,1
103200,4.458,44.5,0,1
103260,4.488,45.4,0,1
103320,4.518,45.2,0,1
103380,4.509,45.4,0,1
103440,4.449,44.9,0,1
103500,4.479,45.3,0,1
103560,4.529,45.0,0,1
103620,4.530,44.8,0,1
103680,4.440,45.1,0,1
103740,4.460,45.4,0,1
103800,4.441,45.2,0,1
103860,4.471,45.3,0,1
103920,4.531,45.1,0,1
103980,4.501,44.9,0,1
104040,4.462,45.3,0,1
104100,4.522,44.6,0,1
104160,4.512,44.7,0,1
104220,4.502,44.6,0,1
104280,4.473,45.2,0,1
104340,4.503,44.8,0,1
104400,4.533,45.2,0,1
104460,4.534,44.6,0,1
104520,4.434,45.5,0,1
104580,4.494,44.6,0,1
104640,4.454,44.7,0,1
104700,4.435,44.9,0,1
104760,4.475,44.7,0,1
104820,4.465,44.8,0,1
104880,4.486,45.2,0,1
104940,4.476,45.5,0,1
105000,4.496,45.3,0,1
105060,4.446,44.7,0,1
105120,4.487,45.5,0,1
105180,4.477,44.7,0,1
105240,4.457,45.2,0,1
105300,4.507,45.0,0,1
105360,4.468,44.5,0,1
105420,4.478,45.5,0,1
105480,4.518,45.0,0,1
105540,4.479,45.3,0,1
105600,4.539,44.7,0,1
105660,4.479,44.7,0,1
105720,4.529,44.9,0,1
105780,4.440,45.0,0,1
105840,4.460,45.2,0,1
105900,4.520,45.0,0,1
105960,4.481,45.5,0,1
106020,4.461,45.5,0,1
106080,4.461,44.5,0,1
106140,4.481,45.1,0,1
106200,4.542,45.0,0,1
106260,4.522,45.5,0,1
106320,4.532,44.9,0,1
106380,4.532,45.3,0,1
106440,4.463,44.6,0,1
106500,4.533,45.2,0,1
106560,4.473,44.6,0,1
106620,4.444,44.6,0,1
106680,4.524,44.7,0,1
106740,4.464,45.1,0,1
106800,4.524,44.6,0,1
106860,4.495,45.0,0,1
106920,4.535,45.2,0,1
106980,4.515,45.5,0,1
107040,4.526,44.7,0,1
107100,4.526,45.3,0,1
107160,4.466,44.9,0,1
107220,4.526,45.4,0,1
107280,4.457,45.4,0,1
107340,4.497,45.2,0,1
107400,4.457,44.6,0,1
107460,4.547,44.8,0,1
107520,4.518,44.7,0,1
107580,4.548,45.0,0,1
107640,4.538,45.1,0,1
107700,4.489,44.9,0,1
107760,4.529,45.1,0,1
107820,4.509,44.9,0,1
107880,4.459,45.3,0,1
107940,4.450,44.5,0,1
108000,4.450,45.3,0,1
108060,4.500,44.5,0,1
108120,4.521,44.9,0,1
108180,4.471,45.3,0,1
108240,4.451,45.0,0,1
108300,4.551,45.0,0,1
108360,4.542,45.5,0,1
108420,4.492,44.9,0,1
108480,4.552,45.0,0,1
108540,4.533,44.7,0,1
108600,4.473,45.1,0,1
108660,4.493,44.8,0,1
108720,4.513,45.0,0,1
108780,4.554,44.8,0,1
108840,4.504,44.7,0,1
108900,4.484,44.8,0,1
108960,4.544,45.0,0,1
109020,4.505,44.5,0,1
109080,4.525,45.4,0,1
109140,4.475,44.5,0,1
109200,4.466,45.1,0,1
109260,4.506,45.5,0,1
109320,4.516,44.6,0,1
109380,4.456,44.9,0,1
109440,4.497,44.9,0,1
109500,4.467,44.9,0,1
109560,4.467,44.6,0,1
109620,4.468,44.9,0,1
109680,4.528,44.9,0,1
109740,4.458,44.7,0,1
109800,4.528,45.1,0,1
109860,4.519,45.5,0,1
109920,4.519,45.1,0,1
109980,4.519,45.3,0,1
110040,4.499,44.7,0,1
110100,4.550,44.7,0,1
110160,4.530,45.0,0,1
110220,4.470,44.6,0,1
110280,4.511,45.1,0,1
110340,4.461,44.6,0,1
110400,4.551,44.7,0,1
110460,4.561,45.0,0,1
110520,4.522,44.6,0,1
110580,4.522,45.3,0,1
110640,4.462,44.8,0,1
110700,4.543,45.2,0,1
110760,4.563,45.2,0,1
110820,4.483,45.4,0,1
110880,4.563,44.8,0,1
110940,4.554,44.6,0,1
111000,4.514,45.2,0,1
111060,4.564,44.7,0,1
111120,4.514,45.2,0,1
111180,4.535,44.7,0,1
111240,4.465,44.7,0,1
111300,4.555,44.8,0,1
111360,4.566,44.8,0,1
111420,4.566,44.7,0,1
111480,4.526,45.2,0,1
111540,4.536,45.2,0,1
111600,4.517,45.0,0,1
111660,4.517,44.9,0,1
